date,open,high,low,close,volume,per,pbr,roe,market_kospi_ma5_ratio,market_kospi_ma20_ratio,market_kospi_ma60_ratio,market_kospi_ma120_ratio,bond_k3y_ma5_ratio,bond_k3y_ma20_ratio,bond_k3y_ma60_ratio,bond_k3y_ma120_ratio
20181109,106000,110000,104500,105000,668003,7.67,0.43,6.06,0.996991413,0.989537179,0.899798156,0.864756813,1.001123011,1.001948614,1.002760296,1.006056371
20181112,105000,105500,100500,102000,792697,7.67,0.43,6.06,0.979099187,0.969176684,0.88042556,0.845737743,1.001067781,1.00205774,1.003029786,1.006314119
20181113,99900,102500,99600,102500,397209,7.67,0.43,6.06,0.98509543,0.973485061,0.882101143,0.847373031,1.000319372,1.001253565,1.002360557,1.005614394
20181114,103500,104500,100500,101500,637102,7.67,0.43,6.06,0.989278752,0.979318032,0.884787231,0.849916543,1.000811703,1.001979122,1.00327079,1.006517653
20181115,101000,103500,100500,103000,449187,7.67,0.43,6.06,1.007392312,0.997271115,0.899301027,0.864058451,1.000182349,1.001488082,1.002862928,1.006100497
20181116,104000,104500,102000,103000,361507,7.67,0.43,6.06,1.019531488,1.013882888,0.912563907,0.876911502,0.999762949,1.00094933,1.002390453,1.005600553
20181119,103000,103500,101000,101500,555495,7.67,0.43,6.06,1.027677776,1.034630883,0.929750416,0.893675117,1.000446709,1.001558375,1.003110917,1.006283157
20181120,101000,101000,97100,97500,1295271,7.67,0.43,6.06,1.005235645,1.020068836,0.916709735,0.880972361,1.000309891,1.001457703,1.003154185,1.006295267
20181121,96500,97900,95800,97800,883111,7.67,0.43,6.06,1.005311767,1.027590647,0.925071375,0.888864625,1.000063803,1.001008124,1.002848656,1.005941798
20181122,98000,98000,92500,92800,1527106,7.67,0.43,6.06,0.997326623,1.02225325,0.922665688,0.886377782,1.000027343,1.000880286,1.002812756,1.005858801
20181123,92800,94000,92600,93700,558490,7.67,0.43,6.06,0.985909801,1.006992305,0.91256693,0.876181874,1.000965752,1.002024753,1.004082957,1.007095763
20181126,93600,95800,93500,95100,663188,7.67,0.43,6.06,1.005628593,1.020187777,0.931190913,0.893668055,1.000373495,1.001497938,1.003580899,1.006554389
20181127,95900,101500,95800,101000,1436195,7.67,0.43,6.06,1.01042627,1.023732991,0.940348101,0.902221926,1.00043719,1.00163002,1.003757389,1.006700491
20181128,100500,101500,99800,101000,602728,7.67,0.43,6.06,1.008353497,1.019099008,0.941781,0.903288465,1.000473489,1.001825853,1.004019122,1.006934752
20181129,102000,103000,99100,100000,811011,7.67,0.43,6.06,1.000779914,1.009551439,0.93783098,0.899060847,1.000846439,1.002486502,1.004774962,1.007659504
20181130,103000,108000,102500,107000,3017114,7.67,0.43,6.06,0.997536867,1.009583493,0.940771368,0.901183905,1.000955414,1.00262722,1.005088409,1.007920983
20181203,108500,109000,106500,108500,723565,7.67,0.43,6.06,1.013083036,1.028156002,0.961622857,0.920702267,0.999845338,1.001469399,1.004103057,1.006815165
20181204,108500,108500,105500,107500,612079,7.67,0.43,6.06,1.009602648,1.02568372,0.96307901,0.921317441,1.000027288,1.001651349,1.004437927,1.007045533
20181205,106000,108500,106000,107500,519108,7.67,0.43,6.06,0.9986184,1.013438409,0.955445166,0.913289269,1.000309201,1.001905985,1.004906756,1.00740553
20181206,107500,112500,106000,110500,896541,7.67,0.43,6.06,0.970959105,0.98165352,0.927337727,0.885558284,0.996905575,0.997713734,1.00068442,1.003089965
20181207,110000,112000,109500,111000,566780,7.67,0.43,6.06,0.983844028,0.991851226,0.939697092,0.896378532,0.997832087,0.997852538,1.000752921,1.00307246
20181210,108500,111000,108500,110500,367098,7.67,0.43,6.06,0.97331476,0.970259337,0.922284301,0.878713317,0.998660189,0.998134817,1.000956163,1.003198035
20181211,109500,112500,108500,111500,372363,7.67,0.43,6.06,0.973152586,0.957365315,0.912711921,0.868117912,0.99948015,0.998332923,1.00110686,1.003282403
20181212,111500,121500,111000,118500,1558536,7.67,0.43,6.06,1.003206165,0.979422089,0.93730491,0.889787664,0.99978093,0.997879517,1.000548095,1.002649351
20181213,116500,120000,116500,118500,1093587,7.67,0.43,6.06,1.010047465,0.987067029,0.94791377,0.898318506,1.000009128,0.998216494,1.000799287,1.002834469
20181214,119000,120000,115000,116500,534429,7.67,0.43,6.06,0.992759259,0.966381045,0.930079811,0.87951863,0.999799191,0.998043276,1.0005336,1.002521138
20181217,115000,118500,112500,116500,602835,7.67,0.43,6.06,0.988645307,0.962750364,0.927485275,0.875279147,1.000264693,0.998612658,1.000986464,1.002940381
20181218,117500,120000,116000,118000,889260,7.67,0.43,6.06,0.985708996,0.961684636,0.9280924,0.87402854,1.000775724,0.999291493,1.001555702,1.003492228
20181219,118500,123500,118500,123000,841175,7.67,0.43,6.06,1.005574891,0.981467532,0.948997477,0.892040371,1.000976162,0.999838251,1.002018283,1.003943672
20181220,121500,124500,120500,121500,682779,7.67,0.43,6.06,1.003764879,0.977430576,0.946829166,0.88835557,1.00053812,0.999665108,1.001734239,1.003671896
20181221,120500,122500,119500,122500,643918,7.67,0.43,6.06,1.009827856,0.986170872,0.958127113,0.897039072,0.999288633,0.998614681,1.000465673,1.002407214
20181224,122000,124000,121500,123000,301455,7.67,0.43,6.06,1.001686919,0.982373298,0.956351439,0.893383755,0.998777696,0.998076678,0.99972609,1.001650817
20181226,121500,122000,118500,120000,550552,7.67,0.43,6.06,0.993825707,0.978940853,0.954122812,0.889208148,1.000100343,0.999446195,1.000934272,1.002852782
20181227,118000,120000,117500,118500,458613,7.67,0.43,6.06,0.99827215,0.984421095,0.960600631,0.893337559,1.00036493,0.999685461,1.000992777,1.002910865
20181228,118500,120000,117500,118500,398062,7.67,0.43,6.06,1.007620756,0.997331224,0.974564099,0.90497579,1.000565678,0.999958968,1.001054318,1.002972762
20190102,117500,118000,113500,114000,565493,7.67,0.43,6.06,0.999528132,0.989989459,0.968290454,0.897813669,1.000538193,1.000287269,1.001134835,1.003083815
20190103,113000,118500,113000,116500,608591,7.67,0.43,6.06,0.984842599,0.975506929,0.953106532,0.88274734,1.000738519,1.001035145,1.001697483,1.003692061
20190104,116000,123000,116000,119500,1326978,7.67,0.43,6.06,0.996413134,0.989841473,0.966341371,0.894223343,1.000437549,1.001030674,1.00148131,1.003520322
20190107,121000,121500,119500,120500,428416,7.67,0.43,6.06,1.007435558,1.00439549,0.980258357,0.906887616,1.000364548,1.001272514,1.001498621,1.003576801
20190108,121500,123500,118500,119500,582117,7.67,0.43,6.06,1.003073014,0.998639057,0.974841358,0.90240584,0.999599012,1.00047431,1.000697178,1.002785388
20190109,119000,124000,119000,123000,846392,7.67,0.43,6.06,1.016789406,1.015869292,0.992495501,0.919035143,0.999453178,1.000237142,1.000421156,1.002539526
20190110,121500,123000,119500,123000,648837,7.67,0.43,6.06,1.01418864,1.02026224,0.998615383,0.925409696,1.000318979,1.001016886,1.001191895,1.003331947
20190111,123000,124500,122000,123000,440529,7.67,0.43,6.06,1.012065223,1.022793163,1.004089547,0.930923176,1.00055589,1.001242491,1.00141524,1.003572381
20190114,122500,124000,121000,121500,297709,7.67,0.43,6.06,1.004251728,1.017463688,1.000717389,0.92796162,1.00053763,1.001164834,1.001358096,1.0035447
20190115,121000,128000,120500,127500,828015,7.67,0.43,6.06,1.008489901,1.027678054,1.012424045,0.939154831,1.000510162,1.001271818,1.001509978,1.003697512
20190116,127000,129000,126000,128500,397335,7.67,0.43,6.06,1.008837383,1.030055794,1.017980587,0.944325974,1,1.000879684,1.001172495,1.003352275
20190117,128500,130000,127500,129500,513711,7.67,0.43,6.06,0.997735115,1.017763931,1.009086666,0.935869674,1.000154816,1.001045937,1.001377569,1.003555353
20190118,129500,131500,129500,131000,556106,7.67,0.43,6.06,1.009320081,1.029778025,1.024343026,0.950146045,0.999808754,1.000624336,1.000943641,1.003121859
20190121,132000,132000,126500,127000,657273,7.67,0.43,6.06,1.004627264,1.026925747,1.023376164,0.949875883,0.999690343,1.000421532,1.000695909,1.002865428
20190122,126500,128000,125000,127500,446263,7.67,0.43,6.06,1.001878101,1.023350429,1.02160887,0.949001591,1.000163939,1.000824793,1.001094703,1.003247777
20190123,128000,130000,127000,129000,422209,7.67,0.43,6.06,1.002785083,1.023284003,1.022381391,0.951230248,1.000127503,1.00071307,1.001042991,1.003180568
20190124,128000,130000,124500,130000,778826,7.67,0.43,6.06,1.01018195,1.033567686,1.033394328,0.964000534,1.000255004,1.000697016,1.001153869,1.003241986
20190125,127500,130000,127500,128500,535338,7.67,0.43,6.06,1.015795698,1.040311371,1.041906656,0.974188221,1.000100174,1.000521579,1.001033818,1.003067796
20190128,128500,130000,125500,126500,541428,7.67,0.43,6.06,1.014507594,1.040992758,1.044452536,0.978816485,0.999417143,0.999751747,1.000284085,1.002265387
20190129,126500,128500,126000,128000,445671,7.67,0.43,6.06,1.005168695,1.033565155,1.038316242,0.975217988,0.999990893,1.00023685,1.00080286,1.002736292
20190130,128500,129500,126500,129500,463542,7.67,0.43,6.06,1.005668742,1.036370753,1.043984119,0.981871348,0.999945353,1.000097924,1.000669908,1.002573628
20190131,130000,131000,128500,129500,509642,7.67,0.43,6.06,1.004345996,1.034147951,1.045627104,0.98482325,1.000564648,1.000733255,1.001291887,1.003180642
20190201,129500,130000,128500,129500,392755,7.67,0.43,6.06,1.002873254,1.030337975,1.045070067,0.985633372,1.00070116,1.000940417,1.001511297,1.003380133
20190207,128500,129000,125500,126000,530165,7.67,0.43,6.06,1.015350269,1.043203026,1.061176436,1.002594648,1.000418757,1.000881162,1.001444369,1.003305322
20190208,125500,126500,124500,125500,365392,7.67,0.43,6.06,1.010283903,1.03865265,1.060201335,1.003159205,1.000791751,1.001434263,1.00206086,1.003914051
20190211,126000,129000,126000,127500,425879,7.67,0.43,6.06,1.011744147,1.041406621,1.065889186,1.010319482,1.000645901,1.001511441,1.002236151,1.004072383
20190212,129000,129000,126500,128500,443035,7.67,0.43,6.06,1.003957715,1.033836237,1.060154993,1.00696554,1.000154626,1.001101612,1.001876164,1.003684176
20190213,128500,128500,124000,124500,620173,7.67,0.43,6.06,1.010394658,1.043084605,1.071903496,1.020009515,0.999818099,1.000766985,1.001556438,1.003349671
20190214,123500,124000,119500,121500,1072937,7.67,0.43,6.06,1.009899435,1.042064763,1.073489728,1.023494256,0.999899965,1.00088072,1.001705952,1.003468103
20190215,121000,121500,120000,121000,446734,7.67,0.43,6.06,1.00228227,1.033494885,1.066795902,1.018780097,1.000445572,1.001429053,1.00229499,1.00403862
20190218,121000,122000,118500,120500,557734,7.67,0.43,6.06,1.008088209,1.039051054,1.075001934,1.028298358,0.999963624,1.000807764,1.001701995,1.003437262
20190219,119500,120500,119000,119500,470357,7.67,0.43,6.06,1.007008192,1.038377123,1.077735333,1.032308884,0.999890871,1.000659826,1.001578963,1.003301756
20190220,119500,121500,119000,119000,735087,7.67,0.43,6.06,1.007637587,1.038125748,1.079986019,1.036386651,0.999818124,1.000541473,1.001503766,1.003217224
20190221,118500,121000,118500,120000,588691,7.67,0.43,6.06,1.001766751,1.029797223,1.073823308,1.032206552,0.999718082,1.000329864,1.001335205,1.003048701
20190222,119500,121500,119500,121000,353516,7.67,0.43,6.06,0.995212568,1.02091954,1.066844883,1.027317212,0.99991814,1.000320747,1.001348065,1.003060001
20190225,120500,122500,120000,121000,314081,7.67,0.43,6.06,1.003248816,1.026699142,1.075187708,1.037590088,1.000036383,1.000352573,1.001426988,1.003117683
20190226,121500,124000,121500,122500,781497,7.67,0.43,6.06,0.999079957,1.019194604,1.069124358,1.033655869,1.000009096,1.000257024,1.001362444,1.003040034
20190227,128000,130000,126000,129000,1233285,7.67,0.43,6.06,1.005464666,1.023264767,1.075059453,1.04122288,1.000381999,1.000634551,1.001795046,1.003458827
20190228,127500,129000,126000,126500,946738,7.67,0.43,6.06,0.981733374,0.993669735,1.044398415,1.013117649,1.000236452,1.000477566,1.001732779,1.003375832
20190304,125000,126000,121000,122000,937284,7.67,0.43,6.06,1.003051782,1.013971312,1.067085542,1.037096419,0.99956345,0.999702104,1.001013264,1.002617421
20190305,121500,122000,119500,121500,428825,7.67,0.43,6.06,1.00355024,1.011570289,1.065592215,1.037757559,0.99956341,0.99956341,1.000938897,1.002508666
20190306,122500,126500,121500,124500,599316,7.67,0.43,6.06,1.001977939,1.007846018,1.062871512,1.036864094,1.000045477,1.000025012,1.001432244,1.002993625
20190307,126500,129000,123000,125500,791500,7.67,0.43,6.06,0.99281827,0.993189644,1.04812111,1.024230562,0.997824781,0.997277918,0.998609437,1.000128093
20190308,125000,125000,120000,120000,467762,7.67,0.43,6.06,0.990399684,0.991550553,1.046033464,1.02403183,0.998934591,0.997957689,0.999246239,1.000726751
20190311,121000,121500,119000,121000,281873,7.67,0.43,6.06,0.997008017,0.995060341,1.048959469,1.029281189,0.999089004,0.997820934,0.998952498,1.000432925
20190312,121500,125500,121500,125500,621289,7.67,0.43,6.06,1.016279104,1.014703092,1.069442854,1.051886221,0.999389366,0.997838797,0.998799188,1.000276322
20190313,126000,126000,120500,122500,797741,7.67,0.43,6.06,1.014217242,1.01322214,1.06749686,1.052816572,1.000401182,0.998539322,0.999368488,1.000845288
20190314,124000,124000,117000,119000,1326511,7.67,0.43,6.06,1.009884659,1.012879178,1.065874615,1.054349871,1.000391989,0.998807693,0.999527894,1.001000331
20190315,119000,122000,118000,121000,877363,7.67,0.43,6.06,0.997143228,1.003003518,1.054131331,1.045444214,0.999990884,0.998513994,0.999093003,1.000571988
20190318,122000,124000,121500,124000,383652,7.67,0.43,6.06,0.999758407,1.008418776,1.059076325,1.053061851,0.999799448,0.998488725,0.998893407,1.000369409
20190319,124000,125000,123000,124000,303901,7.67,0.43,6.06,0.995702914,1.002528,1.051107862,1.048211592,0.999762992,0.998618278,0.99887218,1.000340135
20190320,123000,124000,121000,124000,316345,7.67,0.43,6.06,0.998194711,1.003551039,1.050142633,1.050370665,0.999808553,0.99870006,0.998814513,1.000263739
20190321,124000,126000,122500,124500,321599,7.67,0.43,6.06,0.993033621,0.99567661,1.039368211,1.042704044,1.000629011,0.999647098,0.999663789,1.001087213
20190322,124000,125500,121500,123500,486194,7.67,0.43,6.06,0.994801119,0.996503349,1.0382582,1.04434732,1.000464866,0.999678948,0.999612183,1.000995965
20190325,121000,122000,119000,120000,458292,7.67,0.43,6.06,0.979177974,0.975110381,1.013475924,1.02194333,1.001330248,1.000970003,1.000856815,1.002206861
20190326,120000,121000,118500,118500,463924,7.67,0.43,6.06,0.995347534,0.988883925,1.025350449,1.036539095,1.00088344,1.000947254,1.000761913,1.002095773
20190327,118500,119500,118000,118500,236825,7.67,0.43,6.06,0.989752617,0.978888306,1.012339312,1.026036027,1.001529052,1.002222303,1.001999476,1.00334898
20190328,118500,120000,118000,119500,304740,7.67,0.43,6.06,0.984256674,0.969269566,0.998958047,1.0149613,1.002191726,1.003583577,1.003370365,1.004729614
20190329,120000,122000,119000,119500,432923,7.67,0.43,6.06,1.001386788,0.98231308,1.010832372,1.029540591,1.001317643,1.003398844,1.003197108,1.004557919
20190401,120000,121000,119000,120500,363959,7.67,0.43,6.06,1.009024681,0.993168015,1.019786699,1.040840443,0.99940944,1.001625365,1.001416397,1.002762535
20190402,119500,120000,117500,119000,374423,7.67,0.43,6.06,1.012039337,0.997451657,1.021951815,1.045347591,0.999981836,1.002485614,1.002308421,1.003636612
20190403,118500,124000,118000,124000,651778,7.67,0.43,6.06,1.01953623,1.010397247,1.033201089,1.059404939,0.999573162,1.002068961,1.00189793,1.003187798
20190404,123000,125000,122500,123500,464644,7.67,0.43,6.06,1.013848404,1.012464882,1.034274938,1.062823553,0.999745646,1.001786385,1.001760549,1.003010947
20190405,124500,126500,124000,126000,468793,7.67,0.43,6.06,1.007932506,1.011567566,1.032585968,1.06295466,0.999881875,1.00149487,1.001582228,1.002793511
20190408,126500,128500,125500,128000,455205,7.67,0.43,6.06,1.004145183,1.010977376,1.030905291,1.062693803,1.000136277,1.00171525,1.00193102,1.00313732
20190409,125500,128000,125500,127000,317656,7.67,0.43,6.06,1.006043086,1.017411924,1.03578554,1.069286151,1.000027257,1.001346471,1.001688213,1.002877774
20190410,126500,128500,126500,127500,349261,7.67,0.43,6.06,1.007576561,1.021540886,1.038537187,1.07348348,1.000027257,1.001189347,1.001641874,1.00280658
20190411,127500,128000,125500,128000,551990,7.67,0.43,6.06,1.011980189,1.029295337,1.04529107,1.081991241,1.000190789,1.00125737,1.00182456,1.002963917
20190412,127000,128000,125500,126500,286762,7.67,0.43,6.06,1.009473527,1.029774031,1.04513228,1.083545204,0.999990915,1.000947979,1.001646282,1.002754938
20190415,126000,127000,125000,125500,222997,7.67,0.43,6.06,1.00411205,1.027360553,1.04183038,1.081542623,0.999100401,0.999686319,1.000489856,1.001568699
20190416,126500,130500,125500,128500,753845,7.67,0.43,6.06,0.999696855,1.02393745,1.037796069,1.078791205,0.999454694,0.999734089,1.000645289,1.001705641
20190417,128500,131000,127500,131000,535629,7.67,0.43,6.06,1.000378313,1.025264994,1.038441872,1.081139269,0.999336382,0.999252356,1.000265391,1.001299102
20190418,133500,137000,132500,134000,1523085,7.67,0.43,6.06,0.986274995,1.006717531,1.01902263,1.061860007,1.000754532,1.000515777,1.001630183,1.002653462
20190419,135000,135500,133000,134000,335516,7.67,0.43,6.06,0.999501927,1.017544193,1.029707553,1.073815399,1.000481831,1.000065883,1.001268455,1.00228029
20190422,133000,134500,132000,134000,231200,7.67,0.43,6.06,1.000010493,1.014441635,1.027391594,1.072081164,0.999827279,0.999436604,1.00065127,1.001646871
20190423,134000,137000,133000,136000,480332,7.67,0.43,6.06,1.000181242,1.011998367,1.02508063,1.070017231,0.99994546,0.999568388,1.000804398,1.001788719
20190424,139000,140000,136000,138500,1394398,7.67,0.43,6.06,0.997830063,1.005251639,1.019012879,1.063362764,1.000099969,0.999929579,1.001135673,1.002123709
20190425,138500,139000,136500,138000,598551,7.67,0.43,6.06,0.988904253,0.993425294,1.008193474,1.051686084,1.0007906,1.000733762,1.00186187,1.002859709
20190426,138000,138500,134500,135500,657701,7.67,0.43,6.06,0.9820605,0.980183361,0.994928683,1.0373519,1.00089946,1.001063172,1.002115694,1.003135795
20190429,136500,139500,136500,139000,758885,7.67,0.43,6.06,0.997801253,0.991977319,1.006925881,1.049650711,1.000935411,1.001419696,1.002507443,1.003545393
20190430,139500,140500,138000,138500,623895,7.67,0.43,6.06,1.005089766,0.996449818,1.011587662,1.054652483,1.001098313,1.002016935,1.003113603,1.004169243
20190502,138000,140500,137000,138500,430420,7.67,0.43,6.06,1.01191064,1.003162344,1.018157219,1.061687551,0.999963702,1.001094713,1.002199421,1.003248338
20190503,137500,138500,136500,137500,430867,7.67,0.43,6.06,1.010762804,1.004383689,1.019064268,1.06282917,0.999519069,1.000642719,1.001751436,1.002792235
20190507,134500,137000,134000,136000,545860,7.67,0.43,6.06,0.99636605,0.993234761,1.007314167,1.050284106,1.000018147,1.001153623,1.002293959,1.003326138
20190508,134500,136000,134000,135500,424168,7.67,0.43,6.06,0.987046307,0.983007676,0.99614258,1.038397205,1.000199604,1.001310223,1.002480284,1.003499672
20190509,135000,135500,131000,131000,810123,7.67,0.43,6.06,0.96685389,0.957171612,0.968076289,1.008500095,1.000471814,1.001446337,1.002666594,1.003680419
20190510,131500,134000,128000,130000,544413,7.67,0.43,6.06,0.974543354,0.957431511,0.966108905,1.005667559,1.000163307,1.001139723,1.002396726,1.003410997
20190513,128000,131000,128000,129000,384073,7.67,0.43,6.06,0.969773914,0.94272367,0.948289569,0.986000344,1.000145133,1.001244063,1.002528446,1.003544702
20190514,128500,129500,127000,128000,442314,7.67,0.43,6.06,0.983282411,0.94817011,0.950789823,0.987450348,1.000136048,1.001246223,1.002570753,1.003594994
20190515,127500,130000,125500,128000,494972,7.67,0.43,6.06,1.014629798,0.976547309,0.977014373,1.013914422,1.000263,1.001316387,1.002756265,1.003777228
20190516,133000,135000,127000,127500,1005933,7.67,0.43,6.06,0.999771558,0.963530779,0.96152703,0.996907926,1.001151426,1.002289586,1.003867439,1.004901654
20190517,127000,128500,125000,125500,298037,7.67,0.43,6.06,0.997310282,0.962293463,0.957616217,0.991963302,1.000924432,1.002193773,1.003929269,1.004984809
20190520,125500,129500,125500,129000,825485,7.67,0.43,6.06,0.982325773,0.949346277,0.942481634,0.975098042,1.000199342,1.001558343,1.003362418,1.004435952
20190521,129000,129500,125000,127000,733503,7.67,0.43,6.06,0.986690484,0.955701157,0.945949642,0.977643381,1.000534415,1.002052457,1.003963532,1.005062009
20190522,127000,129000,126000,127000,381004,7.67,0.43,6.06,0.997161952,0.963307562,0.950689678,0.981575006,1.000271653,1.001879686,1.003928376,1.005050729
20190523,129000,129500,126500,127500,637184,7.67,0.43,6.06,0.98877417,0.953820048,0.938313137,0.967479637,1.000706157,1.00227367,1.004474783,1.005636529
20190524,127000,130500,126000,130500,649719,7.67,0.43,6.06,0.985782524,0.948832687,0.930267817,0.958015118,1.000715055,1.00226634,1.004607632,1.005807166
20190527,130000,135500,130000,135000,716578,7.67,0.43,6.06,0.988774169,0.952315837,0.931089765,0.957637117,1.000144785,1.001769695,1.004208241,1.005436544
20190528,135000,136500,133000,136500,1209912,7.67,0.43,6.06,1.007893806,0.972959669,0.949370564,0.975783387,1.000063335,1.001649328,1.004170796,1.005432105
20190529,135000,135500,131500,134000,637263,7.67,0.43,6.06,0.996119028,0.961263464,0.935310585,0.9601517,1.000777865,1.002496161,1.005102956,1.00642632
20190530,132500,136500,132500,135500,495640,7.67,0.43,6.06,0.995203963,0.962665374,0.933649842,0.957251457,1.000651095,1.002421011,1.005078148,1.006467691
20190531,134500,135000,131000,134500,925504,7.67,0.43,6.06,1.00364582,0.976996422,0.944391247,0.967311901,1.001310734,1.003201514,1.005997813,1.007447246
20190603,134000,138500,132500,138500,651551,7.67,0.43,6.06,1.002866987,0.982875426,0.946629334,0.968867295,1.001156466,1.003263935,1.006182135,1.007744594
20190604,137000,140500,137000,139000,585901,7.67,0.43,6.06,1.010165979,0.993527894,0.9541777,0.975838365,1.000902975,1.003294684,1.006325566,1.007997963
20190605,139500,142000,139000,141000,608171,7.67,0.43,6.06,1.012929426,1.00357971,0.961949915,0.98275498,0.996132402,0.997775631,1.000702024,1.002397595
20190607,141500,142000,139500,140000,492290,7.67,0.43,6.06,1.017572844,1.016583923,0.974727563,0.994587526,0.997106298,0.998047171,1.000881988,1.002615691
20190610,142000,143000,140000,143000,468996,7.67,0.43,6.06,1.016993611,1.02323181,0.98174996,1.000399199,0.997728013,0.99769189,1.000442473,1.002202238
20190611,142500,143500,140500,143500,362392,7.67,0.43,6.06,1.018790809,1.032621947,0.99276437,1.010220015,0.998604491,0.997492691,1.000145968,1.001928622
20190612,143500,143500,139500,141000,535905,7.67,0.43,6.06,1.006410953,1.025259942,0.987214148,1.003469384,1.001550683,0.999631174,1.00225582,1.004086531
20190613,140500,141500,137500,141000,946951,7.67,0.43,6.06,1.00440639,1.028813065,0.99102614,1.006217305,1.000951863,0.999305378,1.001871449,1.003748774
20190614,140000,142500,139500,140500,339897,7.67,0.43,6.06,0.996707314,1.022204009,0.985581871,0.999438413,1.000860936,0.999524855,1.001982372,1.003907215
20190617,140000,141500,139500,140000,228663,7.67,0.43,6.06,0.992952565,1.017428272,0.982008422,0.994464715,1.000144955,0.999137933,1.001464315,1.003436973
20190618,140500,141500,139500,141000,222606,7.67,0.43,6.06,0.990868347,1.010473503,0.97681465,0.987931495,0.999972832,0.999348369,1.001591916,1.003606436
20190619,140500,141000,139000,140000,303777,7.67,0.43,6.06,0.996645061,1.013518598,0.981295918,0.991349269,1.000054338,0.99940945,1.001536581,1.003598291
20190620,139500,141000,139000,140500,259704,7.67,0.43,6.06,1.009810433,1.025612829,0.994432771,1.003939232,1.001520885,1.001190061,1.003285185,1.005390619
20190621,140000,141000,139500,140500,291573,7.67,0.43,6.06,1.003204089,1.017166745,0.988353161,0.996917417,1.000778358,1.000674205,1.002683344,1.004814309
20190624,142000,143500,141500,142500,287939,7.67,0.43,6.06,0.99673075,1.008236553,0.981823856,0.989543719,1.000380011,1.000581444,1.002513121,1.004642034
20190625,142500,142500,140500,141500,294735,7.67,0.43,6.06,0.987406069,0.996037727,0.971545935,0.978470604,0.999466228,0.999789589,1.001655448,1.00376041
20190626,141000,142000,140000,141500,239375,7.67,0.43,6.06,0.988795758,0.994664693,0.971098084,0.977109246,0.998760484,0.999083638,1.000854521,1.002931919
20190627,141000,142500,139500,140500,343337,7.67,0.43,6.06,0.981202569,0.978553993,0.956663073,0.961488152,0.999339265,0.999370924,1.000973836,1.003057048
20190628,140000,141000,139000,140000,274397,7.67,0.43,6.06,0.979247403,0.967708967,0.947200967,0.950681371,1.000144844,1.000083733,1.001551704,1.003632581
20190701,141500,142500,139500,141000,328363,7.67,0.43,6.06,0.993113821,0.975406707,0.955868886,0.957783775,1.000117709,1,1.001266068,1.003352684
20190702,139500,140000,136500,137000,444895,7.67,0.43,6.06,0.997389941,0.975842543,0.95742479,0.957778969,1.000407443,1.000461793,1.001517519,1.003614399
20190703,136000,138000,134000,136000,582636,7.67,0.43,6.06,0.997458243,0.971989895,0.954293813,0.95314247,1.001167516,1.001740957,1.002608032,1.004730204
20190704,135500,139500,135000,139000,305720,7.67,0.43,6.06,0.996902322,0.970629242,0.953183358,0.950460089,1.001148874,1.001996387,1.002972576,1.005109405
20190705,139000,142000,138500,141500,338177,7.67,0.43,6.06,1.000034556,0.976233658,0.958561987,0.954289607,1.000877169,1.001898701,1.002970035,1.005123012
20190708,140500,142000,138000,138500,339244,7.67,0.43,6.06,0.97100289,0.94392178,0.925365878,0.919456955,1.000506196,1.0017354,1.002921431,1.00509806
20190709,139500,141500,137000,137500,435577,7.67,0.43,6.06,0.965932452,0.933183315,0.912542447,0.904738271,1.000153613,1.001515597,1.002831321,1.005030373
20190710,139000,140000,135500,137000,567104,7.67,0.43,6.06,0.986871352,0.949962141,0.92733106,0.917424705,0.999819291,1.00114903,1.002471716,1.004692971
20190711,136500,140500,135000,139000,1070266,7.67,0.43,6.06,1.006172992,0.967895753,0.943460761,0.931584676,1.000207803,1.001470023,1.002810369,1.005080025
20190712,138500,142000,138000,139500,549266,7.67,0.43,6.06,1.016162021,0.976595485,0.950997656,0.937329367,0.999837366,1.000963334,1.00229833,1.004605729
20190715,139500,140000,137000,138000,280032,7.67,0.43,6.06,1.004824627,0.970533313,0.944113663,0.928673215,0.999846393,1.000800423,1.002143364,1.004497263
20190716,139000,139000,132000,133000,902923,7.67,0.43,6.06,0.999327258,0.972830336,0.945339684,0.928397407,0.999900602,1.000694079,1.00205715,1.004431158
20190717,133000,134500,132000,133500,375651,7.67,0.43,6.06,0.987447246,0.964666949,0.936035466,0.917500865,1.000623385,1.001448984,1.002856011,1.005263592
20190718,133000,134500,132500,134000,355896,7.67,0.43,6.06,0.989273672,0.967384703,0.936572033,0.916253914,1.001941572,1.003067062,1.0044754,1.006947057
20190719,135500,135500,132000,134500,363374,7.67,0.43,6.06,1.004650185,0.983818782,0.951067641,0.928757501,1.001922261,1.003498052,1.004955226,1.007490538
20190722,134000,135500,132000,133000,608574,7.67,0.43,6.06,1.005726336,0.987963451,0.953946401,0.930066023,1.001010165,1.002991306,1.004495953,1.007084953
20190723,133500,133500,128500,132000,1128639,7.67,0.43,6.06,0.998306922,0.981962265,0.947105293,0.922069436,1.000450694,1.002803132,1.004410907,1.007041229
20190724,131500,133500,131500,132500,419148,7.67,0.43,6.06,0.987039523,0.972547222,0.936406601,0.910476127,1.000387398,1.002960377,1.004730788,1.007395871
20190725,131500,133500,130000,131500,613289,7.67,0.43,6.06,0.979661963,0.964853282,0.92801773,0.900830649,1.000621476,1.003146826,1.005095063,1.007796182
